,URL,full_model_name,Parameters,MMLU_average,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions
llama-2-7b-hf_open-platypus,https://huggingface.co/lgaalves/llama-2-7b-hf_open-platypus,lgaalves/llama-2-7b-hf_open-platypus,7.0,0.43600577542053703,0.48293515358361777,0.5880302728540131,0.32,0.4666666666666667,0.3684210526315789,0.45,0.4,0.4097222222222222,0.22,0.39,0.34,0.36416184971098264,0.19607843137254902,0.57,0.39574468085106385,0.30701754385964913,0.41379310344827586,0.24867724867724866,0.35714285714285715,0.3,0.432258064516129,0.2955665024630542,0.44,0.5696969696969697,0.4696969696969697,0.6424870466321243,0.37948717948717947,0.22592592592592592,0.4117647058823529,0.2251655629139073,0.563302752293578,0.2638888888888889,0.46568627450980393,0.5232067510548524,0.5112107623318386,0.48854961832061067,0.6446280991735537,0.48148148148148145,0.4785276073619632,0.36607142857142855,0.5339805825242718,0.7051282051282052,0.52,0.6245210727969349,0.4479768786127168,0.23798882681564246,0.47058823529411764,0.5434083601286174,0.47530864197530864,0.3546099290780142,0.3428943937418514,0.48161764705882354,0.434640522875817,0.4909090909090909,0.46530612244897956,0.6069651741293532,0.65,0.40963855421686746,0.6608187134502924
gpt2_platypus-camel_physics,https://huggingface.co/lgaalves/gpt2_platypus-camel_physics,lgaalves/gpt2_platypus-camel_physics,,0.2691462921864332,0.19795221843003413,0.29187412865962953,0.22,0.28888888888888886,0.23026315789473684,0.24,0.2792452830188679,0.2708333333333333,0.25,0.36,0.27,0.2543352601156069,0.24509803921568626,0.23,0.25957446808510637,0.24561403508771928,0.3103448275862069,0.24867724867724866,0.23015873015873015,0.16,0.2870967741935484,0.28078817733990147,0.3,0.26666666666666666,0.35353535353535354,0.37305699481865284,0.34102564102564104,0.25925925925925924,0.21428571428571427,0.25165562913907286,0.3486238532110092,0.4722222222222222,0.25,0.26582278481012656,0.10762331838565023,0.2595419847328244,0.371900826446281,0.2037037037037037,0.3006134969325153,0.17857142857142858,0.3786407766990291,0.19658119658119658,0.31,0.20306513409961685,0.21098265895953758,0.2435754189944134,0.25163398692810457,0.28938906752411575,0.22530864197530864,0.2695035460992908,0.24511082138200782,0.44485294117647056,0.26143790849673204,0.20909090909090908,0.4,0.21890547263681592,0.26,0.1927710843373494,0.25146198830409355
gpt2_open-platypus,https://huggingface.co/lgaalves/gpt2_open-platypus,lgaalves/gpt2_open-platypus,,0.2619429443530011,0.18771331058020477,0.29376618203545113,0.2,0.2962962962962963,0.25,0.15,0.2981132075471698,0.2569444444444444,0.33,0.32,0.29,0.24277456647398843,0.18627450980392157,0.18,0.251063829787234,0.23684210526315788,0.296551724137931,0.25132275132275134,0.25396825396825395,0.14,0.24516129032258063,0.2660098522167488,0.21,0.23030303030303031,0.35353535353535354,0.36787564766839376,0.36153846153846153,0.26296296296296295,0.2184873949579832,0.271523178807947,0.3486238532110092,0.4722222222222222,0.25980392156862747,0.270042194092827,0.10762331838565023,0.29770992366412213,0.256198347107438,0.18518518518518517,0.2883435582822086,0.15178571428571427,0.36893203883495146,0.2222222222222222,0.28,0.2081736909323116,0.2514450867052023,0.2446927374301676,0.2581699346405229,0.24115755627009647,0.22530864197530864,0.2624113475177305,0.25684485006518903,0.4485294117647059,0.22549019607843138,0.23636363636363636,0.4,0.1890547263681592,0.26,0.1927710843373494,0.30409356725146197
gpt-2-xl_camel-ai-physics,https://huggingface.co/lgaalves/gpt-2-xl_camel-ai-physics,lgaalves/gpt-2-xl_camel-ai-physics,,0.26788152791152825,0.27474402730375425,0.39842660824536946,0.24,0.28888888888888886,0.21052631578947367,0.19,0.32075471698113206,0.2638888888888889,0.24,0.33,0.31,0.3352601156069364,0.3137254901960784,0.36,0.19574468085106383,0.23684210526315788,0.3103448275862069,0.25132275132275134,0.3492063492063492,0.18,0.24838709677419354,0.270935960591133,0.21,0.3151515151515151,0.3333333333333333,0.29015544041450775,0.3487179487179487,0.2777777777777778,0.2184873949579832,0.2781456953642384,0.30825688073394497,0.4444444444444444,0.21568627450980393,0.189873417721519,0.13004484304932734,0.26717557251908397,0.2231404958677686,0.26851851851851855,0.25766871165644173,0.25892857142857145,0.3592233009708738,0.2777777777777778,0.24,0.2707535121328225,0.25722543352601157,0.24804469273743016,0.26143790849673204,0.18006430868167203,0.24691358024691357,0.23404255319148937,0.2503259452411995,0.34191176470588236,0.24509803921568626,0.21818181818181817,0.33877551020408164,0.23880597014925373,0.21,0.2710843373493976,0.2982456140350877
yayi-13b-llama2,https://huggingface.co/wenge-research/yayi-13b-llama2,wenge-research/yayi-13b-llama2,13.0,0.38683042676619855,0.4402730375426621,0.5553674566819359,0.27,0.37037037037037035,0.3355263157894737,0.39,0.44528301886792454,0.4305555555555556,0.27,0.27,0.26,0.2832369942196532,0.27450980392156865,0.51,0.2978723404255319,0.24561403508771928,0.43448275862068964,0.2619047619047619,0.23809523809523808,0.35,0.49032258064516127,0.3251231527093596,0.32,0.48484848484848486,0.5505050505050505,0.533678756476684,0.36666666666666664,0.25925925925925924,0.3445378151260504,0.2847682119205298,0.5100917431192661,0.25,0.4362745098039216,0.4978902953586498,0.3542600896860987,0.5190839694656488,0.5041322314049587,0.4074074074074074,0.4662576687116564,0.2857142857142857,0.5339805825242718,0.5427350427350427,0.35,0.5478927203065134,0.43641618497109824,0.23798882681564246,0.42810457516339867,0.47266881028938906,0.4691358024691358,0.3049645390070922,0.3272490221642764,0.3235294117647059,0.3349673202614379,0.4090909090909091,0.40816326530612246,0.43781094527363185,0.52,0.4036144578313253,0.4327485380116959
yayi-7b,https://huggingface.co/wenge-research/yayi-7b,wenge-research/yayi-7b,7.0,0.36340531245109875,0.41467576791808874,0.4647480581557459,0.29,0.37037037037037035,0.24342105263157895,0.45,0.4037735849056604,0.3125,0.27,0.39,0.42,0.32947976878612717,0.23529411764705882,0.38,0.39148936170212767,0.24561403508771928,0.3310344827586207,0.30952380952380953,0.25396825396825395,0.23,0.33548387096774196,0.3251231527093596,0.48,0.26666666666666666,0.4393939393939394,0.38860103626943004,0.31794871794871793,0.26296296296296295,0.3739495798319328,0.32450331125827814,0.47522935779816516,0.25462962962962965,0.25980392156862747,0.48945147679324896,0.45739910313901344,0.3893129770992366,0.4049586776859504,0.4722222222222222,0.3496932515337423,0.36607142857142855,0.33980582524271846,0.5897435897435898,0.45,0.46360153256704983,0.4190751445086705,0.2324022346368715,0.369281045751634,0.3729903536977492,0.3765432098765432,0.3049645390070922,0.2666232073011734,0.3860294117647059,0.380718954248366,0.5272727272727272,0.3469387755102041,0.34328358208955223,0.49,0.3614457831325301,0.40350877192982454
yayi-70b-llama2,https://huggingface.co/wenge-research/yayi-70b-llama2,wenge-research/yayi-70b-llama2,70.0,0.6442069274967831,0.5614334470989761,0.640211113324039,0.38,0.5777777777777777,0.6973684210526315,0.69,0.6943396226415094,0.7013888888888888,0.37,0.53,0.29,0.5606936416184971,0.4019607843137255,0.76,0.6170212765957447,0.42105263157894735,0.6068965517241379,0.42592592592592593,0.36507936507936506,0.46,0.7870967741935484,0.5369458128078818,0.7,0.793939393939394,0.803030303030303,0.9067357512953368,0.6487179487179487,0.34444444444444444,0.6386554621848739,0.41721854304635764,0.8128440366972477,0.49074074074074076,0.8431372549019608,0.8143459915611815,0.7354260089686099,0.7938931297709924,0.8677685950413223,0.7962962962962963,0.754601226993865,0.4642857142857143,0.7961165048543689,0.8632478632478633,0.64,0.8199233716475096,0.7312138728323699,0.2737430167597765,0.6993464052287581,0.7363344051446945,0.7314814814814815,0.5177304964539007,0.5110821382007823,0.5772058823529411,0.6764705882352942,0.7181818181818181,0.7673469387755102,0.8407960199004975,0.93,0.536144578313253,0.8538011695906432
pythia-12b-sft-v8-2.5k-steps,https://huggingface.co/OpenAssistant/pythia-12b-sft-v8-2.5k-steps,OpenAssistant/pythia-12b-sft-v8-2.5k-steps,12.0,0.27357965926426814,0.39334470989761094,0.5172276438956384,0.35,0.17777777777777778,0.23026315789473684,0.25,0.3132075471698113,0.2638888888888889,0.24,0.22,0.25,0.23121387283236994,0.23529411764705882,0.32,0.34893617021276596,0.2719298245614035,0.23448275862068965,0.23809523809523808,0.23809523809523808,0.29,0.2870967741935484,0.2512315270935961,0.23,0.26666666666666666,0.30808080808080807,0.20725388601036268,0.2564102564102564,0.28888888888888886,0.23949579831932774,0.23178807947019867,0.25321100917431194,0.32407407407407407,0.2549019607843137,0.270042194092827,0.34977578475336324,0.2824427480916031,0.2644628099173554,0.32407407407407407,0.26993865030674846,0.2767857142857143,0.2815533980582524,0.3034188034188034,0.39,0.30268199233716475,0.26878612716763006,0.23798882681564246,0.28104575163398693,0.27009646302250806,0.2777777777777778,0.23049645390070922,0.23989569752281617,0.3897058823529412,0.2581699346405229,0.3181818181818182,0.2653061224489796,0.23383084577114427,0.3,0.30120481927710846,0.30409356725146197
galactica-6.7b-finetuned,https://huggingface.co/OpenAssistant/galactica-6.7b-finetuned,OpenAssistant/galactica-6.7b-finetuned,6.7,0.38032924108719035,0.378839590443686,0.39932284405496915,0.41,0.4888888888888889,0.40789473684210525,0.32,0.44150943396226416,0.4583333333333333,0.44,0.28,0.34,0.36416184971098264,0.21568627450980393,0.46,0.3276595744680851,0.2982456140350877,0.41379310344827586,0.2777777777777778,0.2698412698412698,0.31,0.4806451612903226,0.32019704433497537,0.41,0.42424242424242425,0.4696969696969697,0.47668393782383417,0.37435897435897436,0.27037037037037037,0.3697478991596639,0.304635761589404,0.47706422018348627,0.36574074074074076,0.3137254901960784,0.4345991561181435,0.40358744394618834,0.42748091603053434,0.4793388429752066,0.4074074074074074,0.3619631901840491,0.29464285714285715,0.4368932038834951,0.32905982905982906,0.47,0.4125159642401022,0.3872832369942196,0.25921787709497207,0.434640522875817,0.40514469453376206,0.404320987654321,0.2730496453900709,0.3155149934810952,0.4411764705882353,0.34477124183006536,0.37272727272727274,0.34285714285714286,0.43283582089552236,0.5,0.4578313253012048,0.26900584795321636
stablelm-7b-sft-v7-epoch-3,https://huggingface.co/OpenAssistant/stablelm-7b-sft-v7-epoch-3,OpenAssistant/stablelm-7b-sft-v7-epoch-3,7.0,0.2500614413372985,0.3216723549488055,0.42949611631149176,0.22,0.22962962962962963,0.26973684210526316,0.23,0.24528301886792453,0.1736111111111111,0.24,0.26,0.27,0.19653179190751446,0.20588235294117646,0.32,0.2765957446808511,0.22807017543859648,0.31724137931034485,0.2804232804232804,0.2698412698412698,0.27,0.24193548387096775,0.2413793103448276,0.15,0.2727272727272727,0.23232323232323232,0.21761658031088082,0.258974358974359,0.23703703703703705,0.23949579831932774,0.26490066225165565,0.21834862385321102,0.2916666666666667,0.24509803921568626,0.28270042194092826,0.2556053811659193,0.2366412213740458,0.24793388429752067,0.3148148148148148,0.24539877300613497,0.23214285714285715,0.2912621359223301,0.2264957264957265,0.39,0.26309067688378035,0.2543352601156069,0.2424581005586592,0.28104575163398693,0.2508038585209003,0.25925925925925924,0.2127659574468085,0.24511082138200782,0.22058823529411764,0.2434640522875817,0.2818181818181818,0.1836734693877551,0.19402985074626866,0.25,0.25301204819277107,0.2807017543859649
llama2-70b-oasst-sft-v10,https://huggingface.co/OpenAssistant/llama2-70b-oasst-sft-v10,OpenAssistant/llama2-70b-oasst-sft-v10,70.0,0.6770234692791642,0.6382252559726962,0.668990240987851,0.29,0.5555555555555556,0.7763157894736842,0.73,0.7132075471698113,0.75,0.48,0.63,0.36,0.6473988439306358,0.4411764705882353,0.74,0.6170212765957447,0.39473684210526316,0.5586206896551724,0.43915343915343913,0.46825396825396826,0.46,0.8258064516129032,0.5320197044334976,0.75,0.8424242424242424,0.8585858585858586,0.917098445595855,0.7128205128205128,0.3333333333333333,0.773109243697479,0.4304635761589404,0.8715596330275229,0.5925925925925926,0.8921568627450981,0.8649789029535865,0.7668161434977578,0.8625954198473282,0.8925619834710744,0.7962962962962963,0.754601226993865,0.5,0.8058252427184466,0.8717948717948718,0.68,0.8569604086845466,0.7485549132947977,0.4960893854748603,0.7352941176470589,0.7459807073954984,0.7530864197530864,0.5283687943262412,0.5371577574967406,0.6838235294117647,0.7091503267973857,0.7272727272727273,0.746938775510204,0.900497512437811,0.9,0.5060240963855421,0.8362573099415205
llama2-13b-orca-v2-8k-3166,https://huggingface.co/OpenAssistant/llama2-13b-orca-v2-8k-3166,OpenAssistant/llama2-13b-orca-v2-8k-3166,13.0,0.5549613167416508,0.5366894197952219,0.5955984863572994,0.36,0.4962962962962963,0.618421052631579,0.56,0.5849056603773585,0.5555555555555556,0.44,0.44,0.31,0.4797687861271676,0.29411764705882354,0.68,0.4127659574468085,0.3157894736842105,0.5241379310344828,0.3333333333333333,0.3253968253968254,0.38,0.6387096774193548,0.43842364532019706,0.53,0.7090909090909091,0.702020202020202,0.7927461139896373,0.5153846153846153,0.35555555555555557,0.5546218487394958,0.3576158940397351,0.7339449541284404,0.38425925925925924,0.7794117647058824,0.7510548523206751,0.6502242152466368,0.6335877862595419,0.768595041322314,0.6574074074074074,0.6134969325153374,0.33035714285714285,0.6990291262135923,0.8076923076923077,0.64,0.7547892720306514,0.6358381502890174,0.32513966480446926,0.6339869281045751,0.6109324758842444,0.595679012345679,0.39361702127659576,0.42633637548891784,0.4963235294117647,0.545751633986928,0.6272727272727273,0.6938775510204082,0.746268656716418,0.8,0.40963855421686746,0.783625730994152
oasst-sft-4-pythia-12b-epoch-3.5,https://huggingface.co/OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,OpenAssistant/oasst-sft-4-pythia-12b-epoch-3.5,12.0,0.26818165252966336,0.4121160409556314,0.5173272256522605,0.26,0.31851851851851853,0.23026315789473684,0.35,0.33584905660377357,0.2847222222222222,0.2,0.29,0.28,0.24855491329479767,0.28431372549019607,0.26,0.30638297872340425,0.22807017543859648,0.25517241379310346,0.25132275132275134,0.1746031746031746,0.29,0.267741935483871,0.21674876847290642,0.3,0.28484848484848485,0.25757575757575757,0.23834196891191708,0.2641025641025641,0.2518518518518518,0.24369747899159663,0.26490066225165565,0.24587155963302754,0.24074074074074073,0.29411764705882354,0.23628691983122363,0.3004484304932735,0.22137404580152673,0.3305785123966942,0.28703703703703703,0.2822085889570552,0.26785714285714285,0.18446601941747573,0.29914529914529914,0.28,0.28607918263090676,0.25722543352601157,0.2424581005586592,0.27124183006535946,0.2861736334405145,0.2716049382716049,0.2730496453900709,0.27835723598435463,0.23529411764705882,0.2777777777777778,0.32727272727272727,0.2571428571428571,0.27860696517412936,0.23,0.3373493975903614,0.26900584795321636
llama2-13b-orca-8k-3319,https://huggingface.co/OpenAssistant/llama2-13b-orca-8k-3319,OpenAssistant/llama2-13b-orca-8k-3319,13.0,0.5705831686054241,0.5588737201365188,0.6136227843059151,0.36,0.4962962962962963,0.625,0.59,0.6113207547169811,0.625,0.45,0.43,0.3,0.5028901734104047,0.3137254901960784,0.71,0.42127659574468085,0.2719298245614035,0.5379310344827586,0.3333333333333333,0.30158730158730157,0.35,0.6838709677419355,0.4975369458128079,0.61,0.7212121212121212,0.7272727272727273,0.7875647668393783,0.5717948717948718,0.3148148148148148,0.5630252100840336,0.33112582781456956,0.7559633027522936,0.39351851851851855,0.7941176470588235,0.7763713080168776,0.6412556053811659,0.648854961832061,0.7851239669421488,0.7314814814814815,0.6687116564417178,0.35714285714285715,0.7281553398058253,0.8034188034188035,0.61,0.7713920817369093,0.661849710982659,0.3787709497206704,0.6209150326797386,0.6430868167202572,0.6666666666666666,0.4326241134751773,0.4178617992177314,0.5183823529411765,0.5800653594771242,0.6363636363636364,0.6816326530612244,0.7512437810945274,0.8,0.4578313253012048,0.7719298245614035
pythia-12b-pre-v8-12.5k-steps,https://huggingface.co/OpenAssistant/pythia-12b-pre-v8-12.5k-steps,OpenAssistant/pythia-12b-pre-v8-12.5k-steps,12.0,0.2658025532540117,0.3856655290102389,0.5109539932284406,0.36,0.21481481481481482,0.29605263157894735,0.24,0.25660377358490566,0.2777777777777778,0.21,0.22,0.29,0.30057803468208094,0.19607843137254902,0.36,0.26382978723404255,0.21929824561403508,0.27586206896551724,0.21693121693121692,0.20634920634920634,0.21,0.2129032258064516,0.2512315270935961,0.26,0.21212121212121213,0.25252525252525254,0.2694300518134715,0.24871794871794872,0.26296296296296295,0.24789915966386555,0.2185430463576159,0.21651376146788992,0.2037037037037037,0.2647058823529412,0.2320675105485232,0.29596412556053814,0.3053435114503817,0.3140495867768595,0.2962962962962963,0.25766871165644173,0.26785714285714285,0.23300970873786409,0.3162393162393162,0.36,0.27458492975734355,0.3063583815028902,0.24134078212290502,0.2973856209150327,0.3247588424437299,0.2932098765432099,0.23049645390070922,0.2920469361147327,0.2977941176470588,0.26633986928104575,0.2818181818181818,0.23673469387755103,0.263681592039801,0.32,0.2710843373493976,0.3391812865497076
pythia-12b-sft-v8-rlhf-2k-steps,https://huggingface.co/OpenAssistant/pythia-12b-sft-v8-rlhf-2k-steps,OpenAssistant/pythia-12b-sft-v8-rlhf-2k-steps,12.0,0.26122151672630767,0.4044368600682594,0.5209121688906593,0.32,0.1259259259259259,0.2236842105263158,0.22,0.29056603773584905,0.2777777777777778,0.25,0.3,0.28,0.21965317919075145,0.19607843137254902,0.3,0.2936170212765957,0.23684210526315788,0.2206896551724138,0.22486772486772486,0.19047619047619047,0.18,0.2161290322580645,0.22660098522167488,0.25,0.23636363636363636,0.32323232323232326,0.27461139896373055,0.26666666666666666,0.21851851851851853,0.25630252100840334,0.2251655629139073,0.20733944954128442,0.2824074074074074,0.2549019607843137,0.2489451476793249,0.3273542600896861,0.3282442748091603,0.2727272727272727,0.3055555555555556,0.24539877300613497,0.3392857142857143,0.22330097087378642,0.31196581196581197,0.35,0.26436781609195403,0.26878612716763006,0.23798882681564246,0.2679738562091503,0.2379421221864952,0.2839506172839506,0.20921985815602837,0.25554106910039115,0.35294117647058826,0.272875816993464,0.23636363636363636,0.3306122448979592,0.21393034825870647,0.3,0.26506024096385544,0.3508771929824561
pythia-70m-deduped-cleansharegpt,https://huggingface.co/HWERI/pythia-70m-deduped-cleansharegpt,HWERI/pythia-70m-deduped-cleansharegpt,0.07,0.2311685755537103,0.20819112627986347,0.25761800438159727,0.22,0.18518518518518517,0.17763157894736842,0.3,0.21509433962264152,0.2569444444444444,0.2,0.26,0.21,0.20809248554913296,0.21568627450980393,0.28,0.26382978723404255,0.23684210526315788,0.2413793103448276,0.20899470899470898,0.2857142857142857,0.18,0.1774193548387097,0.15270935960591134,0.25,0.21818181818181817,0.17676767676767677,0.19689119170984457,0.20256410256410257,0.2111111111111111,0.21008403361344538,0.1986754966887417,0.1926605504587156,0.1527777777777778,0.25,0.270042194092827,0.31390134529147984,0.2595419847328244,0.2396694214876033,0.25925925925925924,0.22085889570552147,0.3125,0.17475728155339806,0.2905982905982906,0.3,0.23754789272030652,0.24855491329479767,0.23798882681564246,0.22549019607843138,0.1864951768488746,0.21604938271604937,0.23404255319148937,0.2457627118644068,0.18382352941176472,0.25,0.21818181818181817,0.18775510204081633,0.24378109452736318,0.28,0.28313253012048195,0.3216374269005848
